Level,NACE_full,NACE,NACE_lett,TAC_EU,TEC_EU,Country_code,TAC,TEC
2,H.51,Air transport,H,0.0,1.0,FR,0.0,1.0
3,H.51.1,Passenger air transport,H,0.0,1.0,FR,0.0,1.0
4,H.51.10,Passenger air transport,H,0.0,1.0,FR,0.0,1.0
3,H.51.2,Freight air transport and space transport,H,0.0,1.0,FR,0.0,1.0
4,H.51.21,Freight air transport,H,0.0,1.0,FR,0.0,1.0
4,H.51.22,Space transport,H,0.0,1.0,FR,0.0,1.0
2,H.52,Warehousing and support activities for transportation,H,0.0,0.0,FR,0.0,0.0
3,H.52.1,Warehousing and storage,H,0.0,0.0,FR,0.0,0.0
4,H.52.10,Warehousing and storage,H,0.0,0.0,FR,0.0,0.0
3,H.52.2,Support activities for transportation,H,0.0,0.0,FR,0.0,0.0
4,H.52.21,Service activities incidental to land transportation,H,0.0199,0.9801,FR,0.0330311512524459,0.9669688487475541
4,H.52.22,Service activities incidental to water transportation,H,0.0,1.0,FR,0.0,1.0
4,H.52.23,Service activities incidental to air transportation,H,0.0,1.0,FR,0.0,1.0
4,H.52.24,Cargo handling,H,0.0,0.0,FR,0.0,0.0
4,H.52.29,Other transportation support activities,H,0.0,0.0,FR,0.0,0.0
2,H.53,Postal and courier activities,H,0.0,0.0,FR,0.0,0.0
3,H.53.1,Postal activities under universal service obligation,H,0.19,0.81,FR,0.0093,0.9907
4,H.53.10,Postal activities under universal service obligation,H,0.19,0.81,FR,0.0093,0.9907
3,H.53.2,Other postal and courier activities,H,0.19,0.81,FR,0.0093,0.9907
4,H.53.20,Other postal and courier activities,H,0.19,0.81,FR,0.0093,0.9907
1,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,I,,,FR,,
2,I.55,Accommodation,I,0.0,0.0,FR,0.0,0.0
3,I.55.1,Hotels and similar accommodation,I,0.0,0.0,FR,0.0,0.0
4,I.55.10,Hotels and similar accommodation,I,0.0,0.0,FR,0.0,0.0
3,I.55.2,Holiday and other short-stay accommodation,I,0.0,0.0,FR,0.0,0.0
4,I.55.20,Holiday and other short-stay accommodation,I,0.0,0.0,FR,0.0,0.0
3,I.55.3,"Camping grounds, recreational vehicle parks and trailer parks",I,0.0,0.0,FR,0.0,0.0
4,I.55.30,"Camping grounds, recreational vehicle parks and trailer parks",I,0.0,0.0,FR,0.0,0.0
3,I.55.9,Other accommodation,I,0.0,0.0,FR,0.0,0.0
4,I.55.90,Other accommodation,I,0.0,0.0,FR,0.0,0.0
2,I.56,Food and beverage service activities,I,0.0,0.0,FR,0.0,0.0
3,I.56.1,Restaurants and mobile food service activities,I,0.0,0.0,FR,0.0,0.0
4,I.56.10,Restaurants and mobile food service activities,I,0.0,0.0,FR,0.0,0.0
3,I.56.2,Event catering and other food service activities,I,0.0,0.0,FR,0.0,0.0
4,I.56.21,Event catering activities,I,0.0,0.0,FR,0.0,0.0
4,I.56.29,Other food service activities,I,0.0,0.0,FR,0.0,0.0
3,I.56.3,Beverage serving activities,I,0.0,0.0,FR,0.0,0.0
4,I.56.30,Beverage serving activities,I,0.0,0.0,FR,0.0,0.0
1,J,INFORMATION AND COMMUNICATION,J,,,FR,,
2,J.58,Publishing activities,J,0.0,0.0,FR,0.0,0.0
3,J.58.1,"Publishing of books, periodicals and other publishing activities",J,0.0,0.0,FR,0.0,0.0
4,J.58.11,Book publishing,J,0.0,0.0,FR,0.0,0.0
4,J.58.12,Publishing of directories and mailing lists,J,0.0,0.0,FR,0.0,0.0
4,J.58.13,Publishing of newspapers,J,0.0,0.0,FR,0.0,0.0
4,J.58.14,Publishing of journals and periodicals,J,0.0,0.0,FR,0.0,0.0
4,J.58.19,Other publishing activities,J,0.0,0.0,FR,0.0,0.0
3,J.58.2,Software publishing,J,0.0,0.0,FR,0.0,0.0
4,J.58.21,Publishing of computer games,J,0.0,0.0,FR,0.0,0.0
4,J.58.29,Other software publishing,J,0.0,0.0,FR,0.0,0.0
2,J.59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,0.0,0.0,FR,0.0,0.0
3,J.59.1,"Motion picture, video and television programme activities",J,0.0,0.0,FR,0.0,0.0
4,J.59.11,"Motion picture, video and television programme production activities",J,0.0,0.0,FR,0.0,0.0
4,J.59.12,"Motion picture, video and television programme post-production activities",J,0.0,0.0,FR,0.0,0.0
4,J.59.13,"Motion picture, video and television programme distribution activities",J,0.0,0.0,FR,0.0,0.0
4,J.59.14,Motion picture projection activities,J,0.0,0.0,FR,0.0,0.0
3,J.59.2,Sound recording and music publishing activities,J,0.0,0.0,FR,0.0,0.0
4,J.59.20,Sound recording and music publishing activities,J,0.0,0.0,FR,0.0,0.0
2,J.60,Programming and broadcasting activities,J,0.0,0.0,FR,0.0,0.0
3,J.60.1,Radio broadcasting,J,0.0,0.0,FR,0.0,0.0
4,J.60.10,Radio broadcasting,J,0.0,0.0,FR,0.0,0.0
3,J.60.2,Television programming and broadcasting activities,J,0.0,0.0,FR,0.0,0.0
4,J.60.20,Television programming and broadcasting activities,J,0.0,0.0,FR,0.0,0.0
2,J.61,Telecommunications,J,0.0,0.0,FR,0.0,0.0
3,J.61.1,Wired telecommunications activities,J,0.0,0.0,FR,0.0,0.0
4,J.61.10,Wired telecommunications activities,J,0.0,0.0,FR,0.0,0.0
3,J.61.2,Wireless telecommunications activities,J,0.0,0.0,FR,0.0,0.0
4,J.61.20,Wireless telecommunications activities,J,0.0,0.0,FR,0.0,0.0
3,J.61.3,Satellite telecommunications activities,J,0.0,0.0,FR,0.0,0.0
4,J.61.30,Satellite telecommunications activities,J,0.0,0.0,FR,0.0,0.0
3,J.61.9,Other telecommunications activities,J,0.0,0.0,FR,0.0,0.0
4,J.61.90,Other telecommunications activities,J,0.0,0.0,FR,0.0,0.0
2,J.62,"Computer programming, consultancy and related activities",J,0.0,0.0,FR,0.0,0.0
3,J.62,"Computer programming, consultancy and related activities",J,0.0,0.0,FR,0.0,0.0
4,J.62.01,Computer programming activities,J,0.0,0.0,FR,0.0,0.0
4,J.62.02,Computer consultancy activities,J,0.0,0.0,FR,0.0,0.0
4,J.62.03,Computer facilities management activities,J,0.0,0.0,FR,0.0,0.0
4,J.62.09,Other information technology and computer service activities,J,0.0,0.0,FR,0.0,0.0
2,J.63,Information service activities,J,0.0,0.0,FR,0.0,0.0
3,J.63.1,"Data processing, hosting and related activities; web portals",J,0.0,0.0,FR,0.0,0.0
4,J.63.11,"Data processing, hosting and related activities",J,0.0,0.0,FR,0.0,0.0
4,J.63.12,Web portals,J,0.0,0.0,FR,0.0,0.0
3,J.63.9,Other information service activities,J,0.0,0.0,FR,0.0,0.0
4,J.63.91,News agency activities,J,0.0,0.0,FR,0.0,0.0
4,J.63.99,Other information service activities n.e.c.,J,0.0,0.0,FR,0.0,0.0
1,K,FINANCIAL AND INSURANCE ACTIVITIES,K,,,FR,,
2,K.64,"Financial service activities, except insurance and pension funding",K,0.0,0.0,FR,0.0,0.0
3,K.64.1,Monetary intermediation,K,0.0,0.0,FR,0.0,0.0
4,K.64.11,Central banking,K,0.0,0.0,FR,0.0,0.0
4,K.64.19,Other monetary intermediation,K,0.0,0.0,FR,0.0,0.0
3,K.64.2,Activities of holding companies,K,0.0,0.0,FR,0.0,0.0
4,K.64.20,Activities of holding companies,K,0.0,0.0,FR,0.0,0.0
3,K.64.3,"Trusts, funds and similar financial entities",K,0.0,0.0,FR,0.0,0.0
4,K.64.30,"Trusts, funds and similar financial entities",K,0.0,0.0,FR,0.0,0.0
3,K.64.9,"Other financial service activities, except insurance and pension funding",K,0.0,0.0,FR,0.0,0.0
4,K.64.91,Financial leasing,K,0.0,0.0,FR,0.0,0.0
4,K.64.92,Other credit granting,K,0.0,0.0,FR,0.0,0.0
4,K.64.99,"Other financial service activities, except insurance and pension funding n.e.c.",K,0.0,0.0,FR,0.0,0.0
2,K.65,"Insurance, reinsurance and pension funding, except compulsory social security",K,0.0,0.0,FR,0.0,0.0
3,K.65.1,Insurance,K,0.0,0.0,FR,0.0,0.0
4,K.65.11,Life insurance,K,0.0,0.0,FR,0.0,0.0
4,K.65.12,Non-life insurance,K,0.0,0.0,FR,0.0,0.0
3,K.65.2,Reinsurance,K,0.0,0.0,FR,0.0,0.0
4,K.65.20,Reinsurance,K,0.0,0.0,FR,0.0,0.0
3,K.65.3,Pension funding,K,0.0,0.0,FR,0.0,0.0
4,K.65.39,Pension funding,K,0.0,0.0,FR,0.0,0.0
2,K.66,Activities auxiliary to financial services and insurance activities,K,0.0,0.0,FR,0.0,0.0
3,K.66.1,"Activities auxiliary to financial services, except insurance and pension funding",K,0.0,0.0,FR,0.0,0.0
4,K.66.11,Administration of financial markets,K,0.0,0.0,FR,0.0,0.0
4,K.66.12,Security and commodity contracts brokerage,K,0.0,0.0,FR,0.0,0.0
4,K.66.19,"Other activities auxiliary to financial services, except insurance and pension funding",K,0.0,0.0,FR,0.0,0.0
3,K.66.2,Activities auxiliary to insurance and pension funding,K,0.0,0.0,FR,0.0,0.0
4,K.66.21,Risk and damage evaluation,K,0.0,0.0,FR,0.0,0.0
4,K.66.22,Activities of insurance agents and brokers,K,0.0,0.0,FR,0.0,0.0
4,K.66.29,Other activities auxiliary to insurance and pension funding,K,0.0,0.0,FR,0.0,0.0
3,K.66.3,Fund management activities,K,0.0,0.0,FR,0.0,0.0
4,K.66.30,Fund management activities,K,0.0,0.0,FR,0.0,0.0
1,L,REAL ESTATE ACTIVITIES,L,,,FR,,
2,L.68,Real estate activities,L,0.15,0.7,FR,0.15,0.7
3,L.68.1,Buying and selling of own real estate,L,0.15,0.7,FR,0.15,0.7
4,L.68.10,Buying and selling of own real estate,L,0.15,0.7,FR,0.15,0.7
3,L.68.2,Rental and operating of own or leased real estate,L,0.15,0.7,FR,0.15,0.7
4,L.68.20,Rental and operating of own or leased real estate,L,0.15,0.7,FR,0.15,0.7
3,L.68.3,Real estate activities on a fee or contract basis,L,0.15,0.7,FR,0.15,0.7
4,L.68.31,Real estate agencies,L,0.15,0.7,FR,0.15,0.7
4,L.68.32,Management of real estate on a fee or contract basis,L,0.15,0.7,FR,0.15,0.7
1,M,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",M,,,FR,,
2,M.69,Legal and accounting activities,M,0.0,0.0,FR,0.0,0.0
3,M.69.1,Legal activities,M,0.0,0.0,FR,0.0,0.0
4,M.69.10,Legal activities,M,0.0,0.0,FR,0.0,0.0
3,M.69.2,"Accounting, bookkeeping and auditing activities; tax consultancy",M,0.0,0.0,FR,0.0,0.0
4,M.69.20,"Accounting, bookkeeping and auditing activities; tax consultancy",M,0.0,0.0,FR,0.0,0.0
2,M.70,Activities of head offices; management consultancy activities,M,0.0,0.0,FR,0.0,0.0
3,M.70.1,Activities of head offices,M,0.0,0.0,FR,0.0,0.0
4,M.70.10,Activities of head offices,M,0.0,0.0,FR,0.0,0.0
3,M.70.2,Management consultancy activities,M,0.0,0.0,FR,0.0,0.0
4,M.70.21,Public relations and communication activities,M,0.0,0.0,FR,0.0,0.0
4,M.70.22,Business and other management consultancy activities,M,0.0,0.0,FR,0.0,0.0
2,M.71,Architectural and engineering activities; technical testing and analysis,M,0.0,0.0,FR,0.0,0.0
3,M.71.1,Architectural and engineering activities and related technical consultancy,M,0.0,0.0,FR,0.0,0.0
4,M.71.11,Architectural activities,M,0.0,0.0,FR,0.0,0.0
4,M.71.12,Engineering activities and related technical consultancy,M,0.0,0.0,FR,0.0,0.0
3,M.71.2,Technical testing and analysis,M,0.0,0.0,FR,0.0,0.0
4,M.71.20,Technical testing and analysis,M,0.0,0.0,FR,0.0,0.0
2,M.72,Scientific research and development,M,0.0,0.0,FR,0.0,0.0
3,M.72.1,Research and experimental development on natural sciences and engineering,M,0.0,0.0,FR,0.0,0.0
4,M.72.11,Research and experimental development on biotechnology,M,0.0,0.0,FR,0.0,0.0
4,M.72.19,Other research and experimental development on natural sciences and engineering,M,0.0,0.0,FR,0.0,0.0
3,M.72.2,Research and experimental development on social sciences and humanities,M,0.0,0.0,FR,0.0,0.0
4,M.72.20,Research and experimental development on social sciences and humanities,M,0.0,0.0,FR,0.0,0.0
2,M.73,Advertising and market research,M,0.0,0.0,FR,0.0,0.0
3,M.73.1,Advertising,M,0.0,0.0,FR,0.0,0.0
4,M.73.11,Advertising agencies,M,0.0,0.0,FR,0.0,0.0
4,M.73.12,Media representation,M,0.0,0.0,FR,0.0,0.0
3,M.73.2,Market research and public opinion polling,M,0.0,0.0,FR,0.0,0.0
4,M.73.20,Market research and public opinion polling,M,0.0,0.0,FR,0.0,0.0
2,M.74,"Other professional, scientific and technical activities",M,0.0,0.0,FR,0.0,0.0
3,M.74.1,Specialised design activities,M,0.0,0.0,FR,0.0,0.0
4,M.74.10,Specialised design activities,M,0.0,0.0,FR,0.0,0.0
3,M.74.2,Photographic activities,M,0.0,0.0,FR,0.0,0.0
4,M.74.20,Photographic activities,M,0.0,0.0,FR,0.0,0.0
3,M.74.3,Translation and interpretation activities,M,0.0,0.0,FR,0.0,0.0
4,M.74.30,Translation and interpretation activities,M,0.0,0.0,FR,0.0,0.0
3,M.74.9,"Other professional, scientific and technical activities n.e.c.",M,0.0,0.0,FR,0.0,0.0
4,M.74.90,"Other professional, scientific and technical activities n.e.c.",M,0.0,0.0,FR,0.0,0.0
2,M.75,Veterinary activities,M,0.0,0.0,FR,0.0,0.0
3,M.75.0,Veterinary activities,M,0.0,0.0,FR,0.0,0.0
4,M.75.00,Veterinary activities,M,0.0,0.0,FR,0.0,0.0
1,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,N,,,FR,,
2,N.77,Rental and leasing activities,N,0.0,0.0,FR,0.0,0.0
3,N.77.1,Rental and leasing of motor vehicles,N,0.02,0.998,FR,0.02,0.998
4,N.77.11,Rental and leasing of cars and light motor vehicles,N,0.076,0.924,FR,0.0104,0.9896
4,N.77.12,Rental and leasing of trucks,N,0.19,0.81,FR,0.0093,0.9907
3,N.77.2,Rental and leasing of personal and household goods,N,0.0,0.0,FR,0.0,0.0
4,N.77.21,Rental and leasing of recreational and sports goods,N,0.0,0.0,FR,0.0,0.0
4,N.77.22,Rental of video tapes and disks,N,0.0,0.0,FR,0.0,0.0
4,N.77.29,Rental and leasing of other personal and household goods,N,0.0,0.0,FR,0.0,0.0
3,N.77.3,"Rental and leasing of other machinery, equipment and tangible goods",N,0.0,0.0,FR,0.0,0.0
4,N.77.31,Rental and leasing of agricultural machinery and equipment,N,0.0,0.0,FR,0.0,0.0
4,N.77.32,Rental and leasing of construction and civil engineering machinery and equipment,N,0.0,0.0,FR,0.0,0.0
4,N.77.33,Rental and leasing of office machinery and equipment (including computers),N,0.0,0.0,FR,0.0,0.0
4,N.77.34,Rental and leasing of water transport equipment,N,0.0,1.0,FR,0.0,1.0
4,N.77.35,Rental and leasing of air transport equipment,N,0.0,1.0,FR,0.0,1.0
4,N.77.39,"Rental and leasing of other machinery, equipment and tangible goods n.e.c.",N,0.0,0.0,FR,0.0,0.0
3,N.77.4,"Leasing of intellectual property and similar products, except copyrighted works",N,0.0,0.0,FR,0.0,0.0
4,N.77.40,"Leasing of intellectual property and similar products, except copyrighted works",N,0.0,0.0,FR,0.0,0.0
2,N.78,Employment activities,N,0.0,0.0,FR,0.0,0.0
3,N.78.1,Activities of employment placement agencies,N,0.0,0.0,FR,0.0,0.0
4,N.78.10,Activities of employment placement agencies,N,0.0,0.0,FR,0.0,0.0
3,N.78.2,Temporary employment agency activities,N,0.0,0.0,FR,0.0,0.0
4,N.78.20,Temporary employment agency activities,N,0.0,0.0,FR,0.0,0.0
3,N.78.3,Other human resources provision,N,0.0,0.0,FR,0.0,0.0
4,N.78.30,Other human resources provision,N,0.0,0.0,FR,0.0,0.0
2,N.79,"Travel agency, tour operator and other reservation service and related activities",N,0.0,0.0,FR,0.0,0.0
3,N.79.1,Travel agency and tour operator activities,N,0.0,0.0,FR,0.0,0.0
4,N.79.11,Travel agency activities,N,0.0,0.0,FR,0.0,0.0
4,N.79.12,Tour operator activities,N,0.0,0.0,FR,0.0,0.0
3,N.79.9,Other reservation service and related activities,N,0.0,0.0,FR,0.0,0.0
4,N.79.90,Other reservation service and related activities,N,0.0,0.0,FR,0.0,0.0
2,N.80,Security and investigation activities,N,0.0,0.0,FR,0.0,0.0
3,N.80.1,Private security activities,N,0.0,0.0,FR,0.0,0.0
4,N.80.10,Private security activities,N,0.0,0.0,FR,0.0,0.0
3,N.80.2,Security systems service activities,N,0.0,0.0,FR,0.0,0.0
4,N.80.20,Security systems service activities,N,0.0,0.0,FR,0.0,0.0
3,N.80.3,Investigation activities,N,0.0,0.0,FR,0.0,0.0
4,N.80.30,Investigation activities,N,0.0,0.0,FR,0.0,0.0
2,N.81,Services to buildings and landscape activities,N,0.0,0.0,FR,0.0,0.0
3,N.81.1,Combined facilities support activities,N,0.0,0.0,FR,0.0,0.0
4,N.81.10,Combined facilities support activities,N,0.0,0.0,FR,0.0,0.0
3,N.81.2,Cleaning activities,N,0.0,0.0,FR,0.0,0.0
4,N.81.21,General cleaning of buildings,N,0.0,0.0,FR,0.0,0.0
4,N.81.22,Other building and industrial cleaning activities,N,0.0,0.0,FR,0.0,0.0
4,N.81.29,Other cleaning activities,N,0.0,0.0,FR,0.0,0.0
3,N.81.3,Landscape service activities,N,0.0,0.0,FR,0.0,0.0
4,N.81.30,Landscape service activities,N,0.0,0.0,FR,0.0,0.0
2,N.82,"Office administrative, office support and other business support activities",N,0.0,0.0,FR,0.0,0.0
3,N.82.1,Office administrative and support activities,N,0.0,0.0,FR,0.0,0.0
4,N.82.11,Combined office administrative service activities,N,0.0,0.0,FR,0.0,0.0
4,N.82.19,"Photocopying, document preparation and other specialised office support activities",N,0.0,0.0,FR,0.0,0.0
3,N.82.2,Activities of call centres,N,0.0,0.0,FR,0.0,0.0
4,N.82.20,Activities of call centres,N,0.0,0.0,FR,0.0,0.0
3,N.82.3,Organisation of conventions and trade shows,N,0.0,0.0,FR,0.0,0.0
4,N.82.30,Organisation of conventions and trade shows,N,0.0,0.0,FR,0.0,0.0
3,N.82.9,Business support service activities n.e.c.,N,0.0,0.0,FR,0.0,0.0
4,N.82.91,Activities of collection agencies and credit bureaus,N,0.0,0.0,FR,0.0,0.0
4,N.82.92,Packaging activities,N,0.0,0.0,FR,0.0,0.0
4,N.82.99,Other business support service activities n.e.c.,N,0.0,0.0,FR,0.0,0.0
1,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,O,,,FR,,
2,O.84,Public administration and defence; compulsory social security,O,0.0,0.0,FR,0.0,0.0
3,O.84.1,Administration of the State and the economic and social policy of the community,O,0.0,0.0,FR,0.0,0.0
4,O.84.11,General public administration activities,O,0.0,0.0,FR,0.0,0.0
4,O.84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",O,0.0,0.0,FR,0.0,0.0
4,O.84.13,Regulation of and contribution to more efficient operation of businesses,O,0.0,0.0,FR,0.0,0.0
3,O.84.2,Provision of services to the community as a whole,O,0.0,0.0,FR,0.0,0.0
4,O.84.21,Foreign affairs,O,0.0,0.0,FR,0.0,0.0
4,O.84.22,Defence activities,O,0.0,0.0,FR,0.0,0.0
4,O.84.23,Justice and judicial activities,O,0.0,0.0,FR,0.0,0.0
4,O.84.24,Public order and safety activities,O,0.0,0.0,FR,0.0,0.0
4,O.84.25,Fire service activities,O,0.0,0.0,FR,0.0,0.0
3,O.84.3,Compulsory social security activities,O,0.0,0.0,FR,0.0,0.0
4,O.84.30,Compulsory social security activities,O,0.0,0.0,FR,0.0,0.0
1,P,EDUCATION,P,,,FR,,
2,P.85,Education,P,0.0,0.0,FR,0.0,0.0
3,P.85.1,Pre-primary education,P,0.0,0.0,FR,0.0,0.0
4,P.85.10,Pre-primary education,P,0.0,0.0,FR,0.0,0.0
3,P.85.2,Primary education,P,0.0,0.0,FR,0.0,0.0
4,P.85.20,Primary education,P,0.0,0.0,FR,0.0,0.0
3,P.85.3,Secondary education,P,0.0,0.0,FR,0.0,0.0
4,P.85.31,General secondary education,P,0.0,0.0,FR,0.0,0.0
4,P.85.32,Technical and vocational secondary education,P,0.0,0.0,FR,0.0,0.0
3,P.85.4,Higher education,P,0.0,0.0,FR,0.0,0.0
4,P.85.41,Post-secondary non-tertiary education,P,0.0,0.0,FR,0.0,0.0
4,P.85.42,Tertiary education,P,0.0,0.0,FR,0.0,0.0
3,P.85.5,Other education,P,0.0,0.0,FR,0.0,0.0
4,P.85.51,Sports and recreation education,P,0.0,0.0,FR,0.0,0.0
4,P.85.52,Cultural education,P,0.0,0.0,FR,0.0,0.0
4,P.85.53,Driving school activities,P,0.0,0.0,FR,0.0,0.0
4,P.85.59,Other education n.e.c.,P,0.0,0.0,FR,0.0,0.0
3,P.85.6,Educational support activities,P,0.0,0.0,FR,0.0,0.0
4,P.85.60,Educational support activities,P,0.0,0.0,FR,0.0,0.0
1,Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Q,,,FR,,
2,Q.86,Human health activities,Q,0.0,0.0,FR,0.0,0.0
3,Q.86.1,Hospital activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.86.10,Hospital activities,Q,0.0,0.0,FR,0.0,0.0
3,Q.86.2,Medical and dental practice activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.86.21,General medical practice activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.86.22,Specialist medical practice activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.86.23,Dental practice activities,Q,0.0,0.0,FR,0.0,0.0
3,Q.86.9,Other human health activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.86.90,Other human health activities,Q,0.0,0.0,FR,0.0,0.0
2,Q.87,Residential care activities,Q,0.0,0.0,FR,0.0,0.0
3,Q.87.1,Residential nursing care activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.87.10,Residential nursing care activities,Q,0.0,0.0,FR,0.0,0.0
3,Q.87.2,"Residential care activities for mental retardation, mental health and substance abuse",Q,0.0,0.0,FR,0.0,0.0
4,Q.87.20,"Residential care activities for mental retardation, mental health and substance abuse",Q,0.0,0.0,FR,0.0,0.0
3,Q.87.3,Residential care activities for the elderly and disabled,Q,0.0,0.0,FR,0.0,0.0
4,Q.87.30,Residential care activities for the elderly and disabled,Q,0.0,0.0,FR,0.0,0.0
3,Q.87.9,Other residential care activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.87.90,Other residential care activities,Q,0.0,0.0,FR,0.0,0.0
2,Q.88,Social work activities without accommodation,Q,0.0,0.0,FR,0.0,0.0
3,Q.88.1,Social work activities without accommodation for the elderly and disabled,Q,0.0,0.0,FR,0.0,0.0
4,Q.88.10,Social work activities without accommodation for the elderly and disabled,Q,0.0,0.0,FR,0.0,0.0
3,Q.88.9,Other social work activities without accommodation,Q,0.0,0.0,FR,0.0,0.0
4,Q.88.91,Child day-care activities,Q,0.0,0.0,FR,0.0,0.0
4,Q.88.99,Other social work activities without accommodation n.e.c.,Q,0.0,0.0,FR,0.0,0.0
1,R,"ARTS, ENTERTAINMENT AND RECREATION",R,,,FR,,
2,R.90,"Creative, arts and entertainment activities",R,0.0,0.0,FR,0.0,0.0
3,R.90,"Creative, arts and entertainment activities",R,0.0,0.0,FR,0.0,0.0
4,R.90.01,Performing arts,R,0.0,0.0,FR,0.0,0.0
4,R.90.02,Support activities to performing arts,R,0.0,0.0,FR,0.0,0.0
4,R.90.03,Artistic creation,R,0.0,0.0,FR,0.0,0.0
4,R.90.04,Operation of arts facilities,R,0.0,0.0,FR,0.0,0.0
2,R.91,"Libraries, archives, museums and other cultural activities",R,0.0,0.0,FR,0.0,0.0
3,R.91,"Libraries, archives, museums and other cultural activities",R,0.0,0.0,FR,0.0,0.0
4,R.91.01,Library and archives activities,R,0.0,0.0,FR,0.0,0.0
4,R.91.02,Museums activities,R,0.0,0.0,FR,0.0,0.0
4,R.91.03,Operation of historical sites and buildings and similar visitor attractions,R,0.0,0.0,FR,0.0,0.0
4,R.91.04,Botanical and zoological gardens and nature reserves activities,R,0.0,0.0,FR,0.0,0.0
2,R.92,Gambling and betting activities,R,0.0,0.0,FR,0.0,0.0
